Date,Close,Open,High,Low,Volume,Percent
2020/10/29,26659.11 ,26480.98 ,26891.89 ,26290.78 ,434.01M,0.52%
2020/10/30,26501.60 ,26572.27 ,26639.18 ,26143.77 ,506.32M,-0.59%
2020/10/31,26501.60 ,26572.27 ,26639.18 ,26143.77 ,506.32M,-0.59%
2020/11/1,26501.60 ,26572.27 ,26639.18 ,26143.77 ,506.32M,-0.59%
2020/11/2,26925.05 ,26691.28 ,27043.48 ,26691.28 ,382.27M,1.60%
2020/11/3,27480.03 ,27138.69 ,27640.21 ,27138.69 ,353.35M,2.06%
2020/11/4,27847.66 ,27512.83 ,28301.50 ,27512.83 ,449.89M,1.34%
2020/11/5,28390.18 ,28083.37 ,28495.05 ,28083.37 ,391.73M,1.95%
2020/11/6,28323.40 ,28399.13 ,28431.96 ,28189.50 ,328.58M,-0.24%
2020/11/7,28323.40 ,28399.13 ,28431.96 ,28189.50 ,328.58M,-0.24%
2020/11/8,28323.40 ,28399.13 ,28431.96 ,28189.50 ,328.58M,-0.24%
2020/11/9,29157.97 ,29467.90 ,29933.83 ,29130.66 ,680.57M,2.95%
2020/11/10,29420.92 ,29254.17 ,29478.86 ,29126.99 ,526.98M,0.90%
2020/11/11,29397.63 ,29524.35 ,29593.11 ,29281.22 ,376.70M,-0.08%
2020/11/12,29080.17 ,29231.91 ,29311.83 ,28902.13 ,372.87M,-1.08%
2020/11/13,29479.81 ,29203.90 ,29559.25 ,29203.90 ,348.81M,1.37%
2020/11/14,29479.81 ,29203.90 ,29559.25 ,29203.90 ,348.81M,1.37%
2020/11/15,29479.81 ,29203.90 ,29559.25 ,29203.90 ,348.81M,1.37%
2020/11/16,29950.44 ,29672.36 ,29964.29 ,29672.36 ,420.76M,1.60%
2020/11/17,29783.35 ,29800.15 ,29872.42 ,29520.29 ,376.14M,-0.56%
2020/11/18,29438.42 ,29875.40 ,29930.85 ,29432.84 ,384.89M,-1.16%
2020/11/19,29483.23 ,29370.92 ,29524.90 ,29228.38 ,333.16M,0.15%
2020/11/20,29263.48 ,29437.57 ,29469.89 ,29231.20 ,308.74M,-0.75%
2020/11/21,29263.48 ,29437.57 ,29469.89 ,29231.20 ,308.74M,-0.75%
2020/11/22,29263.48 ,29437.57 ,29469.89 ,29231.20 ,308.74M,-0.75%
2020/11/23,29591.27 ,29332.82 ,29667.75 ,29332.82 ,389.02M,1.12%
2020/11/24,30046.24 ,29746.11 ,30116.51 ,29746.11 ,436.45M,1.54%
2020/11/25,29872.47 ,30058.87 ,30058.87 ,29806.25 ,324.19M,-0.58%
2020/11/26,29872.47 ,30058.87 ,30058.87 ,29806.25 ,324.19M,-0.58%
2020/11/27,29910.37 ,29911.33 ,30015.13 ,29819.98 ,178.10M,0.13%
2020/11/28,29910.37 ,29911.33 ,30015.13 ,29819.98 ,178.10M,0.13%
2020/11/29,29910.37 ,29911.33 ,30015.13 ,29819.98 ,178.10M,0.13%
2020/11/30,29638.64 ,29854.51 ,29854.51 ,29463.64 ,561.21M,-0.91%
2020/12/1,29823.92 ,29797.50 ,30083.31 ,29797.50 ,435.44M,0.63%
2020/12/2,29883.79 ,29695.09 ,29902.51 ,29599.29 ,389.33M,0.20%
2020/12/3,29969.52 ,29920.83 ,30110.88 ,29877.27 ,408.41M,0.29%
2020/12/4,30218.26 ,29989.56 ,30218.26 ,29989.56 ,363.09M,0.83%
2020/12/5,30218.26 ,29989.56 ,30218.26 ,29989.56 ,363.09M,0.83%
2020/12/6,30218.26 ,29989.56 ,30218.26 ,29989.56 ,363.09M,0.83%
2020/12/7,30069.79 ,30233.03 ,30233.03 ,29967.22 ,370.58M,-0.49%
2020/12/8,30173.88 ,29997.95 ,30246.22 ,29972.07 ,314.83M,0.35%
2020/12/9,30068.81 ,30229.81 ,30319.70 ,29951.85 ,383.74M,-0.35%
2020/12/10,29999.26 ,30032.55 ,30063.87 ,29876.82 ,326.93M,-0.23%
2020/12/11,30046.37 ,29988.21 ,30071.13 ,29820.84 ,396.01M,0.16%
2020/12/12,30046.37 ,29988.21 ,30071.13 ,29820.84 ,396.01M,0.16%
2020/12/13,30046.37 ,29988.21 ,30071.13 ,29820.84 ,396.01M,0.16%
2020/12/14,29861.55 ,30123.91 ,30325.79 ,29849.15 ,371.98M,-0.62%
2020/12/15,30199.31 ,29919.09 ,30243.26 ,29894.95 ,419.48M,1.13%
2020/12/16,30154.54 ,30191.38 ,30236.03 ,30080.11 ,349.54M,-0.15%
2020/12/17,30303.37 ,30216.00 ,30323.78 ,30216.00 ,345.53M,0.49%
2020/12/18,30179.05 ,30314.26 ,30343.59 ,30029.44 ,798.23M,-0.41%
2020/12/19,30179.05 ,30314.26 ,30343.59 ,30029.44 ,798.23M,-0.41%
2020/12/20,30179.05 ,30314.26 ,30343.59 ,30029.44 ,798.23M,-0.41%
2020/12/21,30216.45 ,30159.00 ,30304.14 ,29755.53 ,445.69M,0.12%
2020/12/22,30015.51 ,30200.20 ,30200.20 ,29992.89 ,392.52M,-0.67%
2020/12/23,30129.83 ,30046.73 ,30292.53 ,30046.73 ,275.38M,0.38%
2020/12/24,30199.87 ,30155.92 ,30209.67 ,30099.30 ,146.44M,0.23%
2020/12/25,30199.87 ,30155.92 ,30209.67 ,30099.30 ,146.44M,0.23%
2020/12/26,30199.87 ,30155.92 ,30209.67 ,30099.30 ,146.44M,0.23%
2020/12/27,30199.87 ,30155.92 ,30209.67 ,30099.30 ,146.44M,0.23%
2020/12/28,30403.97 ,30283.23 ,30525.56 ,30283.23 ,303.08M,0.68%
2020/12/29,30335.67 ,30492.07 ,30588.79 ,30274.24 ,358.87M,-0.22%
2020/12/30,30409.56 ,30415.09 ,30525.35 ,30393.04 ,296.14M,0.24%
2020/12/31,30606.48 ,30417.64 ,30637.47 ,30344.50 ,287.06M,0.65%
2021/1/1,30606.48 ,30417.64 ,30637.47 ,30344.50 ,287.06M,0.65%
2021/1/2,30606.48 ,30417.64 ,30637.47 ,30344.50 ,287.06M,0.65%
2021/1/3,30606.48 ,30417.64 ,30637.47 ,30344.50 ,287.06M,0.65%
2021/1/4,30223.89 ,30627.47 ,30674.28 ,29881.82 ,476.73M,-1.25%
2021/1/5,30391.60 ,30204.25 ,30504.89 ,30141.78 ,350.91M,0.55%
2021/1/6,30829.40 ,30362.78 ,31022.65 ,30313.07 ,500.43M,1.44%
2021/1/7,31041.13 ,30901.18 ,31193.40 ,30897.86 ,430.62M,0.69%
2021/1/8,31097.97 ,31069.58 ,31140.67 ,30793.27 ,385.65M,0.18%
2021/1/9,31097.97 ,31069.58 ,31140.67 ,30793.27 ,385.65M,0.18%
2021/1/10,31097.97 ,31069.58 ,31140.67 ,30793.27 ,385.65M,0.18%
2021/1/11,31008.69 ,31015.37 ,31096.98 ,30832.06 ,363.79M,-0.29%
2021/1/12,31068.69 ,31015.01 ,31114.56 ,30888.76 ,362.87M,0.19%
2021/1/13,31060.47 ,31084.88 ,31153.37 ,30992.05 ,415.14M,-0.03%
2021/1/14,30991.52 ,31085.67 ,31223.78 ,30982.24 ,429.70M,-0.22%
2021/1/15,30814.26 ,30926.77 ,30941.98 ,30612.67 ,440.02M,-0.57%
2021/1/16,30814.26 ,30926.77 ,30941.98 ,30612.67 ,440.02M,-0.57%
2021/1/17,30814.26 ,30926.77 ,30941.98 ,30612.67 ,440.02M,-0.57%
2021/1/18,30814.26 ,30926.77 ,30941.98 ,30612.67 ,440.02M,-0.57%
2021/1/19,30930.52 ,30887.42 ,31086.62 ,30865.03 ,387.75M,0.38%
2021/1/20,31188.38 ,31017.54 ,31235.98 ,30997.79 ,384.98M,0.83%
2021/1/21,31176.01 ,31198.01 ,31272.22 ,31120.92 ,423.15M,-0.04%
2021/1/22,30996.98 ,31141.56 ,31141.56 ,30908.47 ,436.04M,-0.57%
2021/1/23,30996.98 ,31141.56 ,31141.56 ,30908.47 ,436.04M,-0.57%
2021/1/24,30996.98 ,31141.56 ,31141.56 ,30908.47 ,436.04M,-0.57%
2021/1/25,30960.00 ,30989.85 ,30989.85 ,30564.06 ,477.35M,-0.12%
2021/1/26,30937.04 ,30968.55 ,31121.42 ,30921.71 ,381.87M,-0.07%
2021/1/27,30303.17 ,30893.78 ,30893.78 ,30206.91 ,566.47M,-2.05%
2021/1/28,30603.36 ,30377.19 ,30951.41 ,30377.19 ,467.34M,0.99%
2021/1/29,29982.62 ,30553.91 ,30553.91 ,29856.30 ,538.04M,-2.03%
2021/1/30,29982.62 ,30553.91 ,30553.91 ,29856.30 ,538.04M,-2.03%
2021/1/31,29982.62 ,30553.91 ,30553.91 ,29856.30 ,538.04M,-2.03%
2021/2/1,30211.91 ,30054.73 ,30335.91 ,30014.97 ,350.24M,0.76%
2021/2/2,30687.48 ,30276.88 ,30840.54 ,30276.88 ,338.17M,1.57%
2021/2/3,30723.60 ,30689.65 ,30793.41 ,30521.31 ,307.31M,0.12%
2021/2/4,31055.86 ,30737.78 ,31065.96 ,30737.78 ,341.49M,1.08%
2021/2/5,31148.24 ,31093.81 ,31252.18 ,31083.22 ,295.00M,0.30%
2021/2/6,31148.24 ,31093.81 ,31252.18 ,31083.22 ,295.00M,0.30%
2021/2/7,31148.24 ,31093.81 ,31252.18 ,31083.22 ,295.00M,0.30%
2021/2/8,31385.76 ,31191.20 ,31386.10 ,31191.20 ,328.41M,0.76%
2021/2/9,31375.83 ,31359.88 ,31439.47 ,31245.86 ,310.14M,-0.03%
2021/2/10,31437.80 ,31428.02 ,31511.44 ,31221.32 ,328.39M,0.20%
2021/2/11,31430.70 ,31466.49 ,31543.82 ,31244.36 ,284.68M,-0.02%
2021/2/12,31458.40 ,31420.80 ,31475.31 ,31347.80 ,266.37M,0.09%
2021/2/13,31458.40 ,31420.80 ,31475.31 ,31347.80 ,266.37M,0.09%
2021/2/14,31458.40 ,31420.80 ,31475.31 ,31347.80 ,266.37M,0.09%
2021/2/15,31458.40 ,31420.80 ,31475.31 ,31347.80 ,266.37M,0.09%
2021/2/16,31522.75 ,31472.08 ,31608.63 ,31443.48 ,336.99M,0.20%
2021/2/17,31613.02 ,31485.61 ,31643.70 ,31338.76 ,345.86M,0.29%
2021/2/18,31493.34 ,31558.60 ,31558.60 ,31285.32 ,325.99M,-0.38%
2021/2/19,31494.32 ,31504.13 ,31647.53 ,31469.34 ,353.07M,0.00%
2021/2/20,31494.32 ,31504.13 ,31647.53 ,31469.34 ,353.07M,0.00%
2021/2/21,31494.32 ,31504.13 ,31647.53 ,31469.34 ,353.07M,0.00%
2021/2/22,31521.69 ,31381.12 ,31653.48 ,31286.57 ,389.68M,0.09%
2021/2/23,31537.35 ,31501.89 ,31653.38 ,31158.76 ,461.92M,0.05%
2021/2/24,31961.86 ,31499.75 ,32009.64 ,31421.29 ,413.35M,1.35%
2021/2/25,31402.01 ,31955.94 ,31984.77 ,31293.32 ,458.96M,-1.75%
2021/2/26,30932.37 ,31401.29 ,31450.89 ,30911.37 ,538.91M,-1.50%
2021/2/27,30932.37 ,31401.29 ,31450.89 ,30911.37 ,538.91M,-1.50%
2021/2/28,30932.37 ,31401.29 ,31450.89 ,30911.37 ,538.91M,-1.50%
2021/3/1,31535.51 ,31065.90 ,31668.34 ,31065.90 ,387.58M,1.95%
2021/3/2,31391.52 ,31535.37 ,31623.27 ,31377.16 ,341.28M,-0.46%
2021/3/3,31270.09 ,31352.96 ,31563.31 ,31260.14 ,411.61M,-0.39%
2021/3/4,30924.14 ,31289.01 ,31461.97 ,30547.53 ,551.23M,-1.11%
2021/3/5,31496.30 ,31029.18 ,31580.33 ,30766.81 ,505.35M,1.85%
2021/3/6,31496.30 ,31029.18 ,31580.33 ,30766.81 ,505.35M,1.85%
2021/3/7,31496.30 ,31029.18 ,31580.33 ,30766.81 ,505.35M,1.85%
2021/3/8,31802.44 ,31512.15 ,32148.04 ,31512.15 ,499.58M,0.97%
2021/3/9,31832.74 ,31892.35 ,32150.32 ,31822.64 ,463.74M,0.10%
2021/3/10,32297.02 ,31906.96 ,32389.50 ,31906.96 ,410.23M,1.46%
2021/3/11,32485.59 ,32354.50 ,32661.59 ,32345.70 ,402.40M,0.58%
2021/3/12,32778.64 ,32462.40 ,32793.32 ,32462.40 ,348.29M,0.90%
2021/3/13,32778.64 ,32462.40 ,32793.32 ,32462.40 ,348.29M,0.90%
2021/3/14,32778.64 ,32462.40 ,32793.32 ,32462.40 ,348.29M,0.90%
2021/3/15,32953.46 ,32798.84 ,32973.40 ,32629.75 ,362.08M,0.53%
2021/3/16,32825.95 ,32966.75 ,32966.75 ,32778.23 ,387.91M,-0.39%
2021/3/17,33015.37 ,32825.52 ,33047.58 ,32782.18 ,391.81M,0.58%
2021/3/18,32862.30 ,32928.16 ,33227.78 ,32831.25 ,421.02M,-0.46%
2021/3/19,32627.97 ,32858.36 ,32858.36 ,32505.07 ,847.02M,-0.71%
2021/3/20,32627.97 ,32858.36 ,32858.36 ,32505.07 ,847.02M,-0.71%
2021/3/21,32627.97 ,32858.36 ,32858.36 ,32505.07 ,847.02M,-0.71%
2021/3/22,32731.20 ,32601.82 ,32810.35 ,32512.53 ,384.32M,0.32%
2021/3/23,32423.15 ,32691.50 ,32753.77 ,32356.28 ,388.13M,-0.94%
2021/3/24,32420.06 ,32470.88 ,32787.99 ,32418.15 ,405.06M,-0.01%
2021/3/25,32619.48 ,32346.81 ,32672.69 ,32071.41 ,413.49M,0.62%
2021/3/26,33072.88 ,32681.07 ,33098.83 ,32681.07 ,383.45M,1.39%
2021/3/27,33072.88 ,32681.07 ,33098.83 ,32681.07 ,383.45M,1.39%
2021/3/28,33072.88 ,32681.07 ,33098.83 ,32681.07 ,383.45M,1.39%
2021/3/29,33171.37 ,33087.55 ,33259.00 ,32905.13 ,351.61M,0.30%
2021/3/30,33066.96 ,33127.88 ,33170.93 ,32988.92 ,309.57M,-0.31%
2021/3/31,32981.55 ,33116.04 ,33173.77 ,32980.57 ,418.64M,-0.26%
2021/4/1,33153.21 ,33054.58 ,33167.17 ,32985.35 ,318.34M,0.52%
2021/4/2,33153.21 ,33054.58 ,33167.17 ,32985.35 ,318.34M,0.52%
2021/4/3,33153.21 ,33054.58 ,33167.17 ,32985.35 ,318.34M,0.52%
2021/4/4,33153.21 ,33054.58 ,33167.17 ,32985.35 ,318.34M,0.52%
2021/4/5,33527.19 ,33222.38 ,33617.95 ,33222.38 ,345.15M,1.13%
2021/4/6,33430.24 ,33500.02 ,33544.79 ,33380.43 ,298.31M,-0.29%
2021/4/7,33446.26 ,33444.98 ,33521.76 ,33347.96 ,279.88M,0.05%
2021/4/8,33503.57 ,33469.89 ,33506.80 ,33342.64 ,306.19M,0.17%
2021/4/9,33800.60 ,33526.19 ,33810.87 ,33526.19 ,317.82M,0.89%
2021/4/10,33800.60 ,33526.19 ,33810.87 ,33526.19 ,317.82M,0.89%
2021/4/11,33800.60 ,33526.19 ,33810.87 ,33526.19 ,317.82M,0.89%
2021/4/12,33745.40 ,33775.06 ,33786.19 ,33665.54 ,329.02M,-0.16%
2021/4/13,33677.27 ,33721.16 ,33741.64 ,33545.84 ,330.00M,-0.20%
2021/4/14,33730.89 ,33668.95 ,33911.25 ,33668.95 ,318.67M,0.16%
2021/4/15,34035.99 ,33788.53 ,34068.73 ,33788.53 ,321.83M,0.90%
2021/4/16,34200.67 ,34058.16 ,34256.75 ,34058.16 ,348.18M,0.48%
2021/4/17,34200.67 ,34058.16 ,34256.75 ,34058.16 ,348.18M,0.48%
2021/4/18,34200.67 ,34058.16 ,34256.75 ,34058.16 ,348.18M,0.48%
2021/4/19,34077.63 ,34182.38 ,34182.38 ,33980.56 ,315.62M,-0.36%
2021/4/20,33821.30 ,34034.18 ,34034.18 ,33687.01 ,354.20M,-0.75%
2021/4/21,34137.31 ,33808.30 ,34160.34 ,33773.80 ,293.51M,0.93%
2021/4/22,33815.90 ,34109.88 ,34126.57 ,33717.19 ,346.58M,-0.94%
2021/4/23,34043.49 ,33804.52 ,34157.57 ,33713.29 ,349.67M,0.67%
2021/4/24,34043.49 ,33804.52 ,34157.57 ,33713.29 ,349.67M,0.67%
2021/4/25,34043.49 ,33804.52 ,34157.57 ,33713.29 ,349.67M,0.67%
2021/4/26,33981.57 ,34044.23 ,34148.94 ,33941.37 ,285.41M,-0.18%
2021/4/27,33984.93 ,33932.13 ,34043.98 ,33870.46 ,294.95M,0.01%
2021/4/28,33820.38 ,33860.46 ,33946.60 ,33805.56 ,353.02M,-0.48%
2021/4/29,34060.36 ,33855.64 ,34087.21 ,33744.28 ,409.60M,0.71%
2021/4/30,33874.85 ,33988.75 ,33988.75 ,33784.96 ,376.11M,-0.54%
2021/5/1,33874.85 ,33988.75 ,33988.75 ,33784.96 ,376.11M,-0.54%
2021/5/2,33874.85 ,33988.75 ,33988.75 ,33784.96 ,376.11M,-0.54%
2021/5/3,34113.23 ,33904.89 ,34221.06 ,33904.89 ,291.34M,0.70%
2021/5/4,34133.03 ,34080.20 ,34147.78 ,33765.68 ,410.17M,0.06%
2021/5/5,34230.34 ,34163.99 ,34331.20 ,34039.66 ,255.81M,0.29%
2021/5/6,34548.53 ,34245.11 ,34561.29 ,34185.06 ,317.12M,0.93%
2021/5/7,34777.76 ,34578.27 ,34811.39 ,34464.31 ,311.63M,0.66%
2021/5/8,34777.76 ,34578.27 ,34811.39 ,34464.31 ,311.63M,0.66%
2021/5/9,34777.76 ,34578.27 ,34811.39 ,34464.31 ,311.63M,0.66%
2021/5/10,34742.82 ,34785.27 ,35091.56 ,34741.57 ,370.04M,-0.10%
2021/5/11,34269.16 ,34572.74 ,34572.74 ,34075.31 ,413.18M,-1.36%
2021/5/12,33587.66 ,34206.40 ,34207.87 ,33555.22 ,383.58M,-1.99%
2021/5/13,34021.45 ,33624.74 ,34181.77 ,33623.49 ,352.81M,1.29%
2021/5/14,34382.13 ,34050.86 ,34454.05 ,34050.86 ,307.38M,1.06%
2021/5/15,34382.13 ,34050.86 ,34454.05 ,34050.86 ,307.38M,1.06%
2021/5/16,34382.13 ,34050.86 ,34454.05 ,34050.86 ,307.38M,1.06%
2021/5/17,34327.79 ,34375.29 ,34383.84 ,34176.65 ,293.36M,-0.16%
2021/5/18,34060.66 ,34351.18 ,34408.99 ,34044.10 ,301.78M,-0.78%
2021/5/19,33896.04 ,33945.81 ,33945.81 ,33473.80 ,354.00M,-0.48%
2021/5/20,34084.15 ,33906.30 ,34233.40 ,33872.41 ,324.40M,0.55%
2021/5/21,34207.84 ,34121.91 ,34415.48 ,34121.91 ,308.84M,0.36%
2021/5/22,34207.84 ,34121.91 ,34415.48 ,34121.91 ,308.84M,0.36%
2021/5/23,34207.84 ,34121.91 ,34415.48 ,34121.91 ,308.84M,0.36%
2021/5/24,34393.98 ,34253.87 ,34472.51 ,34253.87 ,251.81M,0.54%
2021/5/25,34312.46 ,34428.66 ,34511.35 ,34266.03 ,289.95M,-0.24%
2021/5/26,34323.05 ,34336.34 ,34409.59 ,34271.44 ,259.81M,0.03%
2021/5/27,34464.64 ,34432.47 ,34608.82 ,34389.24 ,520.63M,0.41%
2021/5/28,34529.45 ,34558.50 ,34631.11 ,34520.09 ,290.85M,0.19%
2021/5/29,34529.45 ,34558.50 ,34631.11 ,34520.09 ,290.85M,0.19%
2021/5/30,34529.45 ,34558.50 ,34631.11 ,34520.09 ,290.85M,0.19%
2021/5/31,34529.45 ,34558.50 ,34631.11 ,34520.09 ,290.85M,0.19%
2021/6/1,34575.31 ,34584.19 ,34849.32 ,34542.87 ,294.79M,0.13%
2021/6/2,34600.38 ,34614.62 ,34706.65 ,34545.96 ,265.16M,0.07%
2021/6/3,34577.04 ,34550.31 ,34667.41 ,34334.41 ,299.74M,-0.07%
2021/6/4,34756.39 ,34618.69 ,34772.12 ,34618.69 ,271.56M,0.52%
2021/6/5,34756.39 ,34618.69 ,34772.12 ,34618.69 ,271.56M,0.52%
2021/6/6,34756.39 ,34618.69 ,34772.12 ,34618.69 ,271.56M,0.52%
2021/6/7,34630.24 ,34766.20 ,34820.91 ,34574.51 ,259.44M,-0.36%
2021/6/8,34599.82 ,34645.84 ,34665.38 ,34452.94 ,296.09M,-0.09%
2021/6/9,34447.14 ,34626.16 ,34654.67 ,34439.37 ,246.54M,-0.44%
2021/6/10,34466.24 ,34502.51 ,34737.79 ,34447.25 ,310.88M,0.06%
2021/6/11,34479.60 ,34499.81 ,34618.09 ,34328.65 ,262.62M,0.04%
2021/6/12,34479.60 ,34499.81 ,34618.09 ,34328.65 ,262.62M,0.04%
2021/6/13,34479.60 ,34499.81 ,34618.09 ,34328.65 ,262.62M,0.04%
2021/6/14,34393.75 ,34472.52 ,34472.52 ,34211.54 ,302.55M,-0.25%
2021/6/15,34299.33 ,34397.10 ,34420.38 ,34199.16 ,274.13M,-0.27%
2021/6/16,34033.67 ,34308.48 ,34333.25 ,33917.11 ,348.03M,-0.77%
2021/6/17,33823.45 ,34014.38 ,34091.79 ,33626.61 ,355.92M,-0.62%
2021/6/18,33290.08 ,33622.70 ,33622.70 ,33271.93 ,569.38M,-1.58%
2021/6/19,33290.08 ,33622.70 ,33622.70 ,33271.93 ,569.38M,-1.58%
2021/6/20,33290.08 ,33622.70 ,33622.70 ,33271.93 ,569.38M,-1.58%
2021/6/21,33876.97 ,33312.07 ,33908.09 ,33312.07 ,324.44M,1.76%
2021/6/22,33945.58 ,33872.56 ,34040.70 ,33751.06 ,285.33M,0.20%
2021/6/23,33874.24 ,33948.54 ,34009.40 ,33869.83 ,257.05M,-0.21%
2021/6/24,34196.82 ,33933.91 ,34233.02 ,33933.91 ,279.38M,0.95%
2021/6/25,34433.84 ,34328.10 ,34501.02 ,34314.80 ,456.03M,0.69%
2021/6/26,34433.84 ,34328.10 ,34501.02 ,34314.80 ,456.03M,0.69%
2021/6/27,34433.84 ,34328.10 ,34501.02 ,34314.80 ,456.03M,0.69%
2021/6/28,34283.27 ,34428.10 ,34449.65 ,34186.13 ,281.29M,-0.44%
2021/6/29,34292.29 ,34338.89 ,34469.83 ,34266.83 ,288.65M,0.03%
2021/6/30,34502.51 ,34290.74 ,34553.16 ,34245.48 ,298.63M,0.61%
2021/7/1,34633.53 ,34507.32 ,34640.28 ,34498.85 ,269.31M,0.38%
2021/7/2,34786.35 ,34642.42 ,34821.93 ,34613.49 ,303.06M,0.44%
2021/7/3,34786.35 ,34642.42 ,34821.93 ,34613.49 ,303.06M,0.44%
2021/7/4,34786.35 ,34642.42 ,34821.93 ,34613.49 ,303.06M,0.44%
2021/7/5,34786.35 ,34642.42 ,34821.93 ,34613.49 ,303.06M,0.44%
2021/7/6,34577.37 ,34790.16 ,34814.20 ,34358.42 ,348.43M,-0.60%
2021/7/7,34681.79 ,34604.17 ,34708.78 ,34435.59 ,305.38M,0.30%
2021/7/8,34421.93 ,34569.01 ,34569.01 ,34145.59 ,335.76M,-0.75%
2021/7/9,34870.16 ,34457.51 ,34893.72 ,34457.51 ,301.75M,1.30%
2021/7/10,34870.16 ,34457.51 ,34893.72 ,34457.51 ,301.75M,1.30%
2021/7/11,34870.16 ,34457.51 ,34893.72 ,34457.51 ,301.75M,1.30%
2021/7/12,34996.18 ,34836.75 ,35014.90 ,34730.15 ,302.28M,0.36%
2021/7/13,34888.79 ,34959.96 ,35018.79 ,34876.89 ,323.68M,-0.31%
2021/7/14,34933.23 ,34920.83 ,35069.18 ,34826.87 ,348.66M,0.13%
2021/7/15,34987.02 ,34924.81 ,34990.41 ,34762.87 ,320.45M,0.15%
2021/7/16,34687.85 ,35007.94 ,35090.01 ,34647.82 ,328.98M,-0.86%
2021/7/17,34687.85 ,35007.94 ,35090.01 ,34647.82 ,328.98M,-0.86%
2021/7/18,34687.85 ,35007.94 ,35090.01 ,34647.82 ,328.98M,-0.86%
2021/7/19,33962.04 ,34528.48 ,34528.48 ,33741.76 ,450.16M,-2.09%
2021/7/20,34511.99 ,33981.79 ,34621.79 ,33981.79 ,388.08M,1.62%
2021/7/21,34798.00 ,34556.96 ,34820.24 ,34556.96 ,327.19M,0.83%
2021/7/22,34823.35 ,34799.68 ,34879.28 ,34673.03 ,294.65M,0.07%
2021/7/23,35061.55 ,34855.11 ,35095.33 ,34855.11 ,315.06M,0.68%
2021/7/24,35061.55 ,34855.11 ,35095.33 ,34855.11 ,315.06M,0.68%
2021/7/25,35061.55 ,34855.11 ,35095.33 ,34855.11 ,315.06M,0.68%
2021/7/26,35144.31 ,35055.86 ,35150.37 ,34950.19 ,264.80M,0.24%
2021/7/27,35058.52 ,35078.90 ,35078.90 ,34878.07 ,335.25M,-0.24%
2021/7/28,34930.93 ,35109.95 ,35116.37 ,34876.84 ,347.17M,-0.36%
2021/7/29,35084.53 ,34985.99 ,35171.52 ,34985.99 ,223.67M,0.44%
2021/7/30,34935.47 ,35013.26 ,35106.30 ,34871.13 ,281.14M,-0.42%
2021/7/31,34935.47 ,35013.26 ,35106.30 ,34871.13 ,281.14M,-0.42%
2021/8/1,34935.47 ,35013.26 ,35106.30 ,34871.13 ,281.14M,-0.42%
2021/8/2,34838.16 ,34968.56 ,35192.11 ,34808.20 ,244.89M,-0.28%
2021/8/3,35116.40 ,34864.10 ,35120.94 ,34714.33 ,259.82M,0.80%
2021/8/4,34792.67 ,35047.44 ,35047.44 ,34790.62 ,245.30M,-0.92%
2021/8/5,35064.25 ,34815.61 ,35067.54 ,34815.61 ,217.39M,0.78%
2021/8/6,35208.51 ,35077.44 ,35246.79 ,35077.44 ,231.57M,0.41%
2021/8/7,35208.51 ,35077.44 ,35246.79 ,35077.44 ,231.57M,0.41%
2021/8/8,35208.51 ,35077.44 ,35246.79 ,35077.44 ,231.57M,0.41%
2021/8/9,35101.85 ,35229.67 ,35229.67 ,35041.24 ,207.85M,-0.30%
2021/8/10,35264.67 ,35135.17 ,35285.16 ,35091.91 ,255.24M,0.46%
2021/8/11,35484.97 ,35300.89 ,35501.16 ,35300.89 ,233.04M,0.62%
2021/8/12,35499.85 ,35481.94 ,35510.77 ,35352.53 ,236.16M,0.04%
2021/8/13,35515.38 ,35551.56 ,35610.57 ,35474.78 ,238.68M,0.04%
2021/8/14,35515.38 ,35551.56 ,35610.57 ,35474.78 ,238.68M,0.04%
2021/8/15,35515.38 ,35551.56 ,35610.57 ,35474.78 ,238.68M,0.04%
2021/8/16,35625.40 ,35490.83 ,35631.19 ,35231.87 ,294.01M,0.31%
2021/8/17,35343.28 ,35500.01 ,35500.01 ,35120.31 ,310.15M,-0.79%
2021/8/18,34960.69 ,35310.20 ,35356.80 ,34943.41 ,291.06M,-1.08%
2021/8/19,34894.12 ,34874.67 ,34997.81 ,34690.25 ,335.05M,-0.19%
2021/8/20,35120.08 ,34917.96 ,35177.26 ,34867.07 ,269.55M,0.65%
2021/8/21,35120.08 ,34917.96 ,35177.26 ,34867.07 ,269.55M,0.65%
2021/8/22,35120.08 ,34917.96 ,35177.26 ,34867.07 ,269.55M,0.65%
2021/8/23,35335.71 ,35160.97 ,35428.91 ,35160.97 ,250.96M,0.61%
2021/8/24,35366.26 ,35382.72 ,35445.47 ,35356.18 ,230.48M,0.09%
2021/8/25,35405.50 ,35388.77 ,35501.14 ,35287.63 ,239.71M,0.11%
2021/8/26,35213.12 ,35449.68 ,35498.45 ,35205.10 ,239.93M,-0.54%
2021/8/27,35455.80 ,35231.11 ,35479.18 ,35231.11 ,242.14M,0.69%
2021/8/28,35455.80 ,35231.11 ,35479.18 ,35231.11 ,242.14M,0.69%
2021/8/29,35455.80 ,35231.11 ,35479.18 ,35231.11 ,242.14M,0.69%
2021/8/30,35399.84 ,35471.80 ,35510.71 ,35374.46 ,246.81M,-0.16%
2021/8/31,35360.73 ,35391.38 ,35449.79 ,35289.86 ,337.24M,-0.11%
2021/9/1,35312.53 ,35387.55 ,35407.37 ,35287.05 ,266.57M,-0.14%
